,Country,Gender,Game,Total Follower,Broadcast Hours,PaidStarPerWatchedHour,Character_Facet_Cont_Rigidity,Character_Facet_Cont_AchievementStriving,Personal_Values_Facet_Cont_Hedonism,Character_Facet_Cont_Dutifulness,Character_Cont_Conscientiousness,Character_Facet_Cont_Sympathy,Personal_Values_Facet_Cont_UniversalismTolerance,Temperament_Choleric,Self_Esteem_Cont_SEDiscrepancyResponsibility,Character_Facet_Cont_ArtisticInterests,Temperament_Sanguine,Character_Facet_Cont_Friendliness,Temperament_Diligent,Self_Esteem_Cont_SELevel,Character_Cont_Extraversion,Role_Director,Character_Facet_Cont_SelfConsciousness,Temperament_Energetic,Character_Facet_Cont_Adventurousness,Role_Craftsman,Self_Esteem_Cont_SELevelResponsibility,Self_Esteem_Cont_SEAspirationResponsibility,Role_Toastmaster,Personal_Values_Facet_Cont_PowerDominance,Role_Marshal,Self_Esteem_Cont_SELevelAchievements,Self_Esteem_Cont_SEDiscrepancySociability,Personal_Values_Cont_SelfEnhancement,Self_Esteem_Cont_SEAspiration,Role_Supplier,Character_Facet_Cont_Activity,Temperament_Stable,Personal_Values_Facet_Cont_PowerResources,Self_Esteem_Cont_SEDiscrepancyAchievements,Temperament_Melancholic,Character_Cont_Openness,Character_Facet_Cont_Anxiety,Role_Administrator,Character_Facet_Cont_Emotionality,Role_Innovator,Role_Partygoer,Self_Esteem_Cont_SEAspirationSociability,Role_Guru,Personal_Values_Facet_Cont_SelfDirectionThought,Temperament_Phlegmatic,Personal_Values_Facet_Cont_Reputation,Role_Guardian,Role_Keeper,Character_Facet_Cont_Tension,Character_Facet_Cont_Altruism,Personal_Values_Facet_Cont_SecuritySocietal,Self_Esteem_Cont_SEAspirationAchievements,Self_Esteem_Cont_SEAspirationOriginality,Personal_Values_Facet_Cont_Humility,Character_Facet_Cont_Orderliness,MBTI_grouped,Role_Manager,Personal_Values_Facet_Cont_Stimulation,Character_Cont_Neuroticism,Self_Esteem_Cont_SELevelConfidence,Self_Esteem_Cont_SEAspirationConfidence,Role_WiseMan,Self_Esteem_Cont_SEDiscrepancyConfidence,Role_Assistant,Self_Esteem_Cont_SEDiscrepancy,Personal_Values_Facet_Cont_ConformityRules,Self_Esteem_Cont_SEAspirationIntelligence,Self_Esteem_Cont_SELevelSociability,Role_Healer,Role_Operator,Self_Esteem_Cont_SEDiscrepancyAppearance,Personal_Values_Facet_Cont_ConformityInterpersonal,Character_Facet_Cont_Modesty,Self_Esteem_Cont_SEDiscrepancyOriginality,Character_Facet_Cont_Imagination,Role_Coach,Role_RightsDefender,Role_Philanthropist,Personal_Values_Facet_Cont_SelfDirectionAction,Role_Promoter,Personal_Values_Facet_Cont_SecurityPersonal,Personal_Values_Facet_Cont_UniversalismConcern,Role_Advisor,Self_Esteem_Cont_SELevelOriginality,Role_Analyst,Personal_Values_Cont_SelfTranscendence,Personal_Values_Facet_Cont_Achievement,Character_Facet_Cont_Trust,Temperament_Unstable,Character_Cont_Agreeableness,Role_Inventor,Personal_Values_Facet_Cont_BenevolenceCaring,Personal_Values_Facet_Cont_BenevolenceDependability,Character_Facet_Cont_Vulnerability,Character_Facet_Cont_ExcitementSeeking,Role_Designer,Role_Deputy,Personal_Values_Cont_OpennessToChange,PaidStarPerWatchedHour,Character_Facet_Cont_Morality,Character_Facet_Cont_Depression,Role_Strategist,Role_Inspector,Self_Esteem_Cont_SEAspirationAppearance,Character_Facet_Cont_SelfDiscipline,Self_Esteem_Cont_SEDiscrepancyIntelligence,Role_Companion,Character_Facet_Cont_Cooperation,Role_Commander,Role_Activist,Personal_Values_Facet_Cont_UniversalismNature,Role_Charismatic,Personal_Values_Facet_Cont_Tradition,Self_Esteem_Cont_SELevelAppearance,Character_Facet_Cont_Assertiveness,Character_Facet_Cont_Cautiousness,Role_Curator,Personal_Values_Cont_Conservation,Self_Esteem_Cont_SELevelIntelligence,Temperament_Centric
475,PH,Female,MLBB,1105907,95,0.007003395586,0.532372324,0.356983082,0.613483425,0.456148065,0.37281413,0.339630968,0.649145768,0,0.505323779,0.635286684,0,0.425180529,1,0.60161324,0.333464471,0.406543283,0.532456402,0.5,0.492854113,0.644236726,0.649614976,0.582928242,0.498534697,0.347665144,0.358316333,0.398067128,0.466452328,0.241885259,0.87664813,0.217607335,0.479733052,0,0.204136209,0.512480708,0.5,0.558116603,0.403744587,0.438032512,0.55945985,0.517963977,0.323980671,0.82838426,0.383166642,0.306141099,0.5,0.438202628,0.560207474,0.314903226,0.403744587,0.236180796,0.514179727,0.907746317,0.841311872,0.318954918,0.49689179,INT,0.192010917,0.500783909,0.555934713,0.46348308,0.8201185,0.446378007,0.545987792,0.349535768,0.45603255,0.44857482,0.739055192,0.524438871,0.468920844,0.632649926,0.483296062,0.51146714,0.483249274,0.456853892,0.54717707,0.164488935,0.347176265,0.219920691,0.582411616,0.496775394,0.699884413,0.645037401,0.375424486,0.78464636,0.604337017,0.279529441,0.311020481,0.550292147,0,0.218355536,0.69251656,0.554027306,0.575185947,0.698174417,0.550870021,0.710472703,0.298808851,0.308342999,0.007003395586,0.492854113,0.609975434,0.594203574,0.536062195,0.806810146,0.477993614,0.34498762,0.326000225,0.307834115,0.365074122,0.301954532,0.596164488,0.452817749,0.465357319,0.450051515,0.559088078,0.376183756,0.073252929,0.315392316,0.597320222,0.5
476,PH,Male,MLBB,133366,30,0.001865526623,0.623185818,0.643617815,0.500901611,0.212393121,0.716944227,0.505208785,0.561602304,0.75,0.589219284,0.600656445,0.25,0.7296921,0,0.247790084,0.53881455,0.404399174,0.633365143,0.25,0.707545306,0.266720738,0.482065711,0.725118112,0.360170951,0.337474763,0.546640303,0.429873348,0.557791736,0.293881671,0.873124029,0.374403402,0.615231324,0.125,0.317503398,0.612501004,0.5,0.688353601,0.600918542,0.527716014,0.710293233,0.387535074,0.200955014,0.665094124,0.39524779,0.258739324,0,0.428333618,0.476652322,0.323792525,0.777969003,0.353062917,0.351723575,0.613278576,0.778893287,0.336170525,0.440351762,ENT,0.531727954,0.390714237,0.678899083,0.587015087,0.705347607,0.26044726,0.563244479,0.133439315,0.399144298,0.474280791,0.759428454,0.707684905,0.359740468,0.185331306,0.580857648,0.530678163,0.621574012,0.552101308,0.698625909,0.08497797,0.301544888,0.40569353,0.526868158,0.28606518,0.288827896,0.511559916,0.495395257,0.635660778,0.646584111,0.246009473,0.322098564,0.372842801,0.625,0.288181318,0.350694497,0.543391302,0.347382809,0.766622308,0.720418261,0.440858702,0,0.304677399,0.001865526623,0.235244115,0.600918542,0.521959389,0.352591173,0.669506419,0.680418705,0.504778627,0.270104585,0.28457457,0.817976103,0.351281133,0.333361222,0.442480831,0.296818902,0.664423682,0.7296921,0.523307782,0.163970718,0.304920509,0.748258489,0.125
477,PH,Male,Grand Theft Auto V,658305,312,0.00206496836,0.490344231,0.665997202,0.341806913,0.558016408,0.558909815,0.350330693,0.57373408,0.25,0.564296216,0.489538896,0,0.473103657,0.125,0.516397816,0.486036084,0.684291624,0.427918925,0.125,0.559372977,0.629433751,0.751276945,0.777503106,0.709896778,0.345369454,0.531358406,0.564711753,0.545862225,0.316082006,0.871314015,0.623842636,0.509031652,0.5,0.325670924,0.492879964,0.25,0.447951451,0.563427792,0.838443789,0.466140432,0.577211564,0.543412991,0.684498755,0.553316706,0.390167442,0,0.214937641,0.808108832,0.604795927,0.53023479,0.411686222,0.555902286,0.848822408,0.700500425,0.344497639,0.621622729,EST,0.532618689,0.540619354,0.614678899,0.715456072,0.742388792,0.497907509,0.432047846,0.484680646,0.266765588,0.54430506,0.815215086,0.873842186,0.583661179,0.556159024,0.442180774,0.416071628,0.582595305,0.482035899,0.618962751,0.362657102,0.514907766,0.492957468,0.645664822,0.637038222,0.372358269,0.290759211,0.603330021,0.753344506,0.773753769,0.256952988,0.325955061,0.501073449,0.75,0.360833673,0.574710996,0.498220906,0.24354747,0.571096051,0.317198122,0.627525976,0.359160083,0.309789071,0.00206496836,0.377703458,0.563427792,0.680524421,0.660100736,0.726117353,0.512571663,0.482714972,0.603342314,0.279559575,0.627237221,0.513933369,0.430628871,0.523090698,0.323291447,0.685563039,0.473103657,0.567982404,0.408304936,0.309163843,0.833267031,0.625
478,PH,Female,RULES OF SURVIVAL,82638,85,0.005812263877,0.691116845,0.364475443,0.608406549,0.450428677,0.371762505,0.436309273,0.649341305,0,0.492301207,0.300758038,0.25,0.483576716,0.625,0.574277401,0.35896984,0.4163533,0.502061737,0.125,0.56743399,0.545382976,0.605111911,0.648095973,0.469805135,0.347111792,0.450103259,0.259324728,0.462503955,0.251570464,0.743293331,0.243681931,0.702655851,0.25,0.223038696,0.30496347,0.5,0.643877744,0.296982498,0.415445564,0.478359289,0.629669523,0.391525546,0.890292385,0.51232065,0.259515719,0.75,0.465731235,0.504234172,0.324854016,0.296982498,0.27591698,0.44978826,0.882014281,0.787319391,0.351316557,0.577379852,INT,0.28540198,0.479032384,0.505446016,0.374616657,0.824034999,0.596288615,0.485411913,0.35643884,0.672450203,0.367852035,0.734470614,0.60972422,0.568085656,0.606576476,0.499207685,0.481227434,0.563032406,0.445899296,0.540448174,0.208662837,0.485174776,0.352233931,0.561614479,0.514603794,0.440640364,0.494475428,0.462619799,0.616611225,0.644208249,0.265083327,0.293167108,0.299316512,0,0.314676766,0.850976417,0.472317306,0.380469625,0.684929235,0.654939261,0.755062022,0.351745068,0.300856237,0.005812263877,0.56743399,0.715596923,0.691485798,0.519924669,0.899264889,0.291705769,0.393825083,0.359336511,0.276722279,0.400384148,0.403988321,0.493133513,0.495204704,0.386715144,0.498506218,0.490863054,0.355641694,0.13238146,0.270598247,0.665024123,0.125
479,PH,Male,CABAL ONLINE,29329,121,0.001084862842,0.541360568,0.511352172,0.572228497,0.498643233,0.482164337,0.315156152,0.689281761,0,0.499416735,0.592357215,0.25,0.659349365,0.125,0.378406628,0.487410258,0.605705521,0.356988524,0.125,0.602574923,0.445063814,0.686338382,0.643457176,0.50595767,0.324164518,0.654309659,0.341958371,0.441705627,0.290757871,0.859614681,0.280957515,0.563657686,0.75,0.306987871,0.718922141,0,0.56351041,0.652544799,0.505634619,0.517972233,0.721124397,0.431217757,0.617625505,0.462123316,0.247512849,0.25,0.42837529,0.488686355,0.26471182,0.596077008,0.228367442,0.504230622,0.8584604,0.767700472,0.339324576,0.429625566,ENT,0.284504449,0.455379552,0.440366973,0.589041955,0.620855068,0.47140716,0.720525991,0.226359885,0.477592778,0.427651423,0.787238875,0.699492141,0.403883692,0.589939255,0.425812217,0.575132391,0.702607617,0.578583011,0.420676346,0.208983391,0.485174802,0.41908647,0.697620293,0.632323955,0.400150208,0.526866611,0.354677967,0.634092096,0.570436513,0.262236446,0.320944786,0.457668708,0.5,0.205032968,0.708712751,0.3860252,0.269420404,0.638591247,0.431117915,0.548247306,0.277772654,0.304630419,0.001084862842,0.189695578,0.652544799,0.696284355,0.588663335,0.609728199,0.438494066,0.536044847,0.344501934,0.316443667,0.4740446,0.34129526,0.411091739,0.480872528,0.46092949,0.624617683,0.659349365,0.70459052,0.250939345,0.306543528,0.785339158,0.625
480,PH,Male,MLBB,61580,200,0.009168785972,0.755080005,0.615558136,0.407430191,0.52220301,0.568982273,0.484708919,0.501210732,0.5,0.519177371,0.698016435,1,0.534174149,0,0.420427205,0.655306339,0.533975057,0.493038288,0.5,0.612867028,0.200880675,0.3869036,0.545182953,0.37708038,0.341547706,0.860660706,0.451317403,0.524950799,0.289665082,0.920102045,0.283404118,0.675163335,0.5,0.316338656,0.489043908,0,0.697774811,0.59603276,0.43674941,0.620899384,0.673656215,0.370213383,0.76703429,0.432419183,0.333399533,0.5,0.345433061,0.314743573,0.165283949,0.55059714,0.346502061,0.54390077,0.738799772,0.720483484,0.330656793,0.340514701,ENT,0.404124052,0.598596458,0.431192661,0.443785266,0.859120629,0.381196313,0.579435691,0.072196013,0.423143227,0.479407161,0.836354924,0.813015099,0.31797779,0.308425339,0.492370747,0.635077441,0.644651237,0.51188653,0.554859047,0.106701638,0.51108011,0.560976823,0.522752302,0.482265211,0.179827758,0.371128411,0.32591874,0.830743419,0.465101795,0.247910464,0.317538408,0.453858992,0,0.288443912,0.496924945,0.378175556,0.218638367,0.732314638,0.603281328,0.376513198,0.10924053,0.306902365,0.009168785972,0.240879764,0.59603276,0.568375377,0.381571677,0.56080038,0.598158302,0.505129724,0.285290254,0.41918109,0.567638986,0.373483224,0.400140763,0.466987586,0.41028423,0.626082878,0.534174149,0.549448808,0.287466634,0.302744646,0.794627981,0
481,PH,Female,MLBB,124798,0,,0.63261614,0.344358893,0.701132347,0.401054689,0.448556229,0.326709149,0.587258936,0.25,0.410869839,0.201753567,0,0.463782657,0.375,0.598278615,0.444721789,0.536484543,0.630810492,0.125,0.494888417,0.712112561,0.587335514,0.580419757,0.64996023,0.347533334,0.312968267,0.285748764,0.498330632,0.237176675,0.85562914,0.376359573,0.503312676,0.125,0.199316923,0.615688846,0.5,0.371467893,0.382913053,0.633918331,0.599789709,0.415240517,0.370852856,0.835675999,0.281480666,0.27416801,0.25,0.472127661,0.689224729,0.405906593,0.382913053,0.235240265,0.406852429,0.896959466,0.821242781,0.339684901,0.299093501,IST,0.21074258,0.523888971,0.627764517,0.389212231,0.770172372,0.289801487,0.59063155,0.386760742,0.69243968,0.386510156,0.72567684,0.662529427,0.363360076,0.586628513,0.437368524,0.51261944,0.550085757,0.495902481,0.57136878,0.201343484,0.274144441,0.187971675,0.609411555,0.561754636,0.334947718,0.650939227,0.316064187,0.591358698,0.528785582,0.268879579,0.298022754,0.357284018,0.375,0.220014566,0.452885854,0.497531942,0.367026072,0.731863634,0.570613011,0.515217741,0.268034635,0.284838487,,0.494888417,0.717318707,0.464835426,0.578184368,0.855947842,0.283347571,0.305774669,0.425525015,0.318500274,0.392070119,0.268510697,0.540950442,0.399739415,0.312312735,0.574703074,0.488664866,0.406042706,0.194157076,0.286547859,0.71847584,0.25
482,PH,Male,MLBB,1611573,124,0.002960571674,0.709059635,0.607939868,0.57895335,0.51564479,0.423052173,0.461994053,0.459579417,0.25,0.560650509,0.573702541,0.75,0.431837411,0,0.605945245,0.602441994,0.515837594,0.444662844,0.25,0.643397186,0.313570328,0.72760616,0.758569367,0.462593669,0.344866443,0.681976611,0.563850167,0.519436948,0.292492874,0.89516856,0.254449417,0.639969292,0.625,0.326414218,0.521001308,0,0.660991475,0.648530637,0.420876753,0.524467503,0.838189016,0.45204956,0.651938136,0.426642701,0.203673548,0.5,0.352038868,0.330369355,0.168958415,0.588384198,0.353621732,0.516022128,0.694727372,0.719361325,0.325584626,0.292128267,ENT,0.329937468,0.540581278,0.422018349,0.617067592,0.785960554,0.479692814,0.52786787,0.165360815,0.379339801,0.554525431,0.854087272,0.891941009,0.394553583,0.447246379,0.423534764,0.659122988,0.640240872,0.555714943,0.597891654,0.108342253,0.587912216,0.486788382,0.463084955,0.595651401,0.462669233,0.306619817,0.311695277,0.764491659,0.464221966,0.254682809,0.322195066,0.46811274,0.125,0.277037744,0.639803927,0.504503659,0.243369221,0.764748702,0.546048638,0.482114329,0.224903648,0.296619684,0.002960571674,0.276841339,0.648530637,0.5760812,0.404459458,0.77903459,0.591038412,0.475344051,0.350553416,0.540403337,0.468159093,0.427245622,0.508591867,0.551702881,0.425974403,0.809558393,0.431837411,0.520179163,0.244410684,0.299060978,0.852340167,0.125
483,PH,Male,,80841,81,0.008172043011,0.463085657,0.432785222,0.599347599,0.451437713,0.438690958,0.308662138,0.689214273,0,0.549965414,0.483228342,0.25,0.625252931,0.375,0.610635487,0.374479372,0.559971662,0.456394105,0.125,0.488314319,0.575657737,0.709422803,0.854759432,0.54131638,0.343869627,0.47981441,0.532779174,0.504853288,0.303812782,0.879865276,0.418786669,0.419907091,0.375,0.311019859,0.457711485,0.25,0.512723081,0.640422707,0.50954674,0.461579302,0.661500127,0.61760105,0.805738877,0.693326954,0.14028739,0.5,0.229983964,0.585007178,0.49972846,0.562668656,0.360933779,0.383199596,0.860066726,0.844237456,0.331853967,0.221513024,INT,0.386983691,0.576824778,0.467889908,0.59910601,0.782533765,0.779184437,0.463043188,0.513896068,0.252507561,0.480724106,0.873478226,0.772504177,0.665400739,0.731700461,0.502444321,0.602552933,0.459044426,0.599814783,0.44284272,0.45207531,0.646087177,0.515810715,0.440773035,0.65125762,0.51443149,0.347684108,0.566026248,0.742689387,0.643868716,0.273495293,0.315907154,0.373039342,0.125,0.433602205,0.838999897,0.505612327,0.285316244,0.410268758,0.403988939,0.651399334,0.591785244,0.304309216,0.008172043011,0.36977203,0.640422707,0.760935304,0.665190511,0.483896033,0.312301334,0.470195659,0.524206873,0.42566724,0.37313977,0.491278967,0.509109015,0.419496309,0.314377945,0.806563195,0.625252931,0.569078152,0.368930365,0.304357034,0.770946656,0.25
484,PH,Male,MLBB,198000,107,0.002684756322,0.479538877,0.503789816,0.519045683,0.612076398,0.383092807,0.25004328,0.585393175,0,0.558977702,0.417731053,0,0.465209701,0.75,0.555658401,0.414075807,0.534450967,0.357083427,0.5,0.571971916,0.700452099,0.657526236,0.820852908,0.650720917,0.341532142,0.433785797,0.547101525,0.469155589,0.302808864,0.914884381,0.33261911,0.59700326,0.125,0.318603877,0.670456461,0.25,0.473141003,0.63590313,0.54801625,0.423876816,0.648465989,0.481347484,0.768224491,0.429246012,0.203673548,0.25,0.228343081,0.597518115,0.369760013,0.586832332,0.243356906,0.384868194,0.732189833,0.740279515,0.322592592,0.413807541,INT,0.272172442,0.336386656,0.541284404,0.680417285,0.790881586,0.515011716,0.453499479,0.424870742,0.305041627,0.590678321,0.827069166,0.833924189,0.523759863,0.732345513,0.593300257,0.573219286,0.574266892,0.530242301,0.554801446,0.225292819,0.473457404,0.318738228,0.420082169,0.673159848,0.342578106,0.269323754,0.400797805,0.673289714,0.607713092,0.229409279,0.321314954,0.443441219,0.125,0.241543234,0.73795814,0.482926556,0.252491851,0.665772737,0.520974069,0.70724905,0.392728986,0.302699636,0.002684756322,0.332604302,0.63590313,0.619883069,0.589153287,0.752910178,0.415671386,0.466703848,0.467303356,0.487802612,0.415692542,0.409440075,0.497530704,0.538506546,0.3863285,0.723394521,0.465209701,0.51871484,0.206058023,0.301182435,0.781007811,0.625
485,PH,Male,Grand Theft Auto V,37413,168,0.005549978217,0.574381028,0.505570534,0.563859757,0.54638384,0.446362681,0.300445314,0.434891195,0.25,0.490351323,0.517071021,0,0.533446847,0.125,0.47989818,0.469539461,0.582651948,0.341053049,0.125,0.503327614,0.674587386,0.855923049,0.640180584,0.740198426,0.33009654,0.481166858,0.380994837,0.445519538,0.295120154,0.856296067,0.574446972,0.58080332,0.5,0.315754907,0.439632727,0.25,0.501485741,0.633615972,0.687983727,0.538632471,0.667886628,0.625980725,0.40702428,0.591574061,0.194438739,0,0.266031552,0.683715463,0.57364042,0.528093686,0.508685129,0.509754516,0.486765121,0.840295513,0.333360807,0.412068364,INT,0.539375378,0.532978664,0.605504587,0.601106426,0.785760958,0.642553798,0.482556298,0.585458593,0.305187449,0.584992175,0.828385666,0.787057628,0.743905424,0.605730112,0.5509351,0.639570332,0.417406375,0.519325455,0.519586935,0.336795738,0.643332539,0.511409112,0.679044531,0.673634192,0.523278803,0.339494833,0.63516266,0.776257454,0.741150038,0.227620161,0.310272038,0.415373619,0.75,0.421361108,0.684481814,0.343442246,0.268605631,0.587191838,0.517080471,0.750930181,0.456951678,0.301338798,0.005549978217,0.541428087,0.633615972,0.667816447,0.575848433,0.700588261,0.543625917,0.499476022,0.689786081,0.401615371,0.550479493,0.654192184,0.467097134,0.61018323,0.332121727,0.655896411,0.533446847,0.669526414,0.36660087,0.31065519,0.782435753,0.625
486,PH,Male,MLBB,819921,93,0.002056104791,0.55888839,0.577640128,0.392402396,0.688089086,0.52549878,0.402045194,0.812779252,0,0.535623794,0.499021064,0.5,0.297491847,0,0.507739889,0.50934112,0.749284305,0.443474875,0,0.557664881,0.4445823,0.688614227,0.814488571,0.549188615,0.333137908,0.660411427,0.595880812,0.555300256,0.296142072,0.887414187,0.49426058,0.604400025,1,0.320817634,0.56084762,0,0.491982832,0.527930828,0.592875164,0.592782696,0.718290475,0.672887126,0.782301541,0.674558952,0.306980746,0.5,0.314447958,0.550033577,0.455840039,0.628005527,0.409214129,0.452028027,0.900455074,0.734467308,0.336210638,0.474725837,INT,0.449997322,0.583454065,0.422018349,0.512608515,0.793444271,0.637666241,0.474033349,0.379483151,0.34196816,0.580017238,0.787125122,0.808657555,0.524859121,0.621624003,0.444011002,0.544734594,0.556993548,0.564413261,0.532052255,0.460321402,0.681661211,0.659209243,0.403916765,0.727457764,0.345422195,0.40725444,0.503937308,0.7420522,0.5903152,0.240974576,0.321795118,0.538174359,0.5,0.422271665,0.679702311,0.580117722,0.319549685,0.45337448,0.535041938,0.497944311,0.481509149,0.315966462,0.002056104791,0.418110558,0.527930828,0.754051463,0.687682801,0.682460633,0.491334991,0.473930256,0.522692779,0.261742491,0.453124976,0.472026951,0.512250708,0.408960615,0.373415958,0.748463465,0.297491847,0.713409272,0.537813702,0.301971647,0.799722335,0.5
487,PH,Female,The Last of Us: Part II,172969,107,0.00622833304,0.561336043,0.37881366,0.547941679,0.567108155,0.49674301,0.389375151,0.552732998,0,0.3493456,0.466689287,0.25,0.544485512,0.375,0.704624933,0.397027138,0.660348157,0.536922865,0.125,0.618865123,0.646709076,0.612115263,0.625672042,0.601269431,0.35727234,0.4873434,0.244141829,0.456884834,0.242600425,0.875690381,0.518295128,0.550334122,0.375,0.209312794,0.553511469,0.25,0.475691222,0.495842118,0.652205545,0.483922123,0.57259434,0.579259232,0.882479591,0.649759834,0.244408323,0.5,0.36058655,0.772032414,0.615252502,0.495842118,0.354062321,0.480516181,0.883966041,0.763816915,0.340927759,0.587106483,IST,0.414844503,0.43601995,0.514556722,0.329864773,0.786473287,0.612331946,0.525720788,0.528584576,0.632044114,0.461981271,0.787775943,0.571737641,0.603614553,0.714987533,0.474618208,0.499477342,0.620583673,0.586408102,0.433483426,0.503711646,0.533438607,0.484468904,0.582030457,0.651607704,0.60352182,0.622552397,0.593427358,0.678415073,0.722407255,0.264304293,0.298507334,0.505870826,0.125,0.413804347,0.686740946,0.566174238,0.349978687,0.628771388,0.63544116,0.620921439,0.519183838,0.279882428,0.00622833304,0.618865123,0.663352775,0.77025259,0.808813258,0.887987829,0.39744163,0.300208788,0.543925957,0.328975769,0.444177572,0.439391983,0.594737106,0.397342197,0.341651902,0.458655514,0.412746541,0.387027114,0.418017138,0.291647835,0.74286248,0.25
488,PH,Male,MLBB,242987,85,0.00781583061,0.511727191,0.541571068,0.432336344,0.483228117,0.386178896,0.456108298,0.472923002,0,0.539646769,0.463241931,0.5,0.384763426,0,0.439177842,0.493714838,0.551995647,0.399086408,0,0.485380881,0.363199754,0.700007206,0.736591993,0.437024186,0.340799686,0.495502685,0.666503224,0.498343329,0.292940555,0.898898554,0.291337005,0.530197651,1,0.314627054,0.439412422,0,0.497642779,0.547755998,0.376336633,0.40982771,0.695936816,0.635872976,0.828240287,0.525904746,0.226125151,0.5,0.290217916,0.352740006,0.271048148,0.549043404,0.408149943,0.474494728,0.688214454,0.761628155,0.335055592,0.346079792,ENT,0.24982066,0.422084048,0.321100917,0.62134758,0.816058039,0.630227168,0.52757097,0.307100543,0.203673548,0.525006002,0.811062593,0.768817445,0.430744386,0.641150935,0.473474217,0.50748339,0.53354198,0.514719636,0.574401655,0.352137992,0.649647601,0.499080741,0.442961818,0.683300478,0.444902159,0.372210927,0.319778359,0.690521721,0.39324897,0.315575014,0.321754917,0.301394729,0.5,0.422877098,0.676668391,0.482926556,0.430766806,0.47633809,0.559779972,0.411254927,0.53133979,0.310348707,0.00781583061,0.468086289,0.547755998,0.576356819,0.52859062,0.706048867,0.424906239,0.516923825,0.415891798,0.586015872,0.241602527,0.37837332,0.50491615,0.325415805,0.3997681,0.7173837,0.384763426,0.519295699,0.398605334,0.302910456,0.7952915,0.5
489,PH,Female,Worms Zone,188460,117,0.00223121431,0.440624719,0.52484942,0.651256166,0.703045367,0.520252668,0.274460644,0.642497691,0,0.325065223,0.673596443,0.5,0.408400261,0.5,0.725863781,0.328354456,0.596633208,0.401173104,0,0.529310701,0.53138303,0.637278282,0.671336907,0.436857568,0.344891995,0.415541006,0.407976215,0.516339063,0.244498711,0.914124051,0.34887415,0.543816607,0.5,0.198642388,0.5730401,0.5,0.433392202,0.548089723,0.491741161,0.388648325,0.459009464,0.459873657,0.915671098,0.554709309,0.206470494,1,0.40020293,0.637144361,0.478407683,0.548089723,0.351016239,0.386055381,0.872447226,0.771121983,0.338284656,0.496267541,IST,0.227093275,0.528034427,0.417475427,0.45506348,0.430279806,0.504846699,0.658250442,0.388642908,0.43242263,0.45310571,0.690298448,0.632326052,0.424266703,0.731604582,0.495939737,0.490600999,0.480802568,0.485776035,0.41487404,0.527492966,0.392484318,0.36509193,0.554922904,0.558137207,0.66891125,0.68161791,0.42623772,0.592902784,0.558141085,0.279172214,0.301348829,0.430349453,0,0.36253991,0.614804863,0.503442808,0.345720262,0.597999992,0.48660466,0.467083882,0.495019734,0.293067544,0.00223121431,0.529310701,0.50811036,0.691845574,0.879843265,0.812794902,0.408807514,0.271656826,0.36259057,0.300647069,0.282399845,0.242532602,0.56571078,0.2247974,0.317278406,0.57123519,0.518530772,0.451911287,0.351551761,0.285731611,0.768527211,0
490,PH,Male,MLBB,98345,87,0.0001157586047,0.532444093,0.496207174,0.362288426,0.605230937,0.444283391,0.422779631,0.53636331,0,0.565642569,0.4913188,0,0.532743723,0.75,0.494010861,0.432605237,0.499906311,0.422979624,0.5,0.614017396,0.567327058,0.384459575,0.761291464,0.566577558,0.330403479,0.53079567,0.472268958,0.526404025,0.293463457,0.859156236,0.306344766,0.515776161,0.125,0.318309642,0.529766766,0.25,0.595998665,0.488274321,0.531396821,0.558940132,0.668630974,0.39518231,0.731755048,0.455592346,0.391153567,0.25,0.453687914,0.56162395,0.328116329,0.562375558,0.318049607,0.351723575,0.708970508,0.792028299,0.33179443,0.403965343,INT,0.336252315,0.550600746,0.559633028,0.687500333,0.8494114,0.494388328,0.371457707,0.323016853,0.549263413,0.562593288,0.804718482,0.807128465,0.518720169,0.568036528,0.637260876,0.475259225,0.591113385,0.61280249,0.522955022,0.162843381,0.467691977,0.363136056,0.560186577,0.568224547,0.367295315,0.465255727,0.444834881,0.768177003,0.686038669,0.268884512,0.320378547,0.502715135,0.125,0.217532484,0.734074585,0.475898098,0.276966138,0.552333307,0.551787326,0.740371713,0.267347334,0.30272339,0.0001157586047,0.204590504,0.488274321,0.67713635,0.531188662,0.715747878,0.435116864,0.504871879,0.39547032,0.383222737,0.537152291,0.423483509,0.468708895,0.601464742,0.310661382,0.729875581,0.532743723,0.575895626,0.16280228,0.2995004,0.777410589,0.625
